CD4533FFC0E1,D2B6503554D7,D7EE034361F8,DD697EA75B68,DF231643E227,E43355CA8B96,E6D9D20DD197,E8FD0B453DC4,F1307ECB3B90,F1EDAF28E08A,F69A86823B96,F8EE8B0847A4,FDAE5980F28C,EC72840D9AD3,E96AF2C858BA,E13B805C6CB0,FB2EE01C18CE
-88.4166666666667,NaN,-89.0769230769231,-86.6666666666667,-95.6666666666667,-83.2083333333333,NaN,-88.8888888888889,-87.4705882352941,-75.7906976744186,-89.6666666666667,-86,-85.3157894736842,-86.1764705882353,NaN,NaN,NaN
-88.2,NaN,-90.15,-87.1333333333333,-96,-82.1,NaN,-89.6666666666667,-88.4666666666667,-74.4150943396226,-88.125,-85.8,-85.5555555555556,-86.25,NaN,-96,NaN
-89.2222222222222,NaN,-91,-87.2352941176471,-95.6666666666667,-82.6315789473684,NaN,-88.7142857142857,-88,-74.9444444444444,-92.6666666666667,-85.8571428571429,-85.4117647058823,-86.3636363636364,NaN,NaN,NaN
-89.1666666666667,-90.5,-88.4736842105263,-87.7619047619048,-95.875,-82.7096774193548,NaN,-90.5,-88.6,-74.5882352941177,-88.6842105263158,-85.8163265306122,-84.695652173913,-86.9565217391304,NaN,NaN,NaN
-88.6666666666667,NaN,-92.1333333333333,-87.1666666666667,-95.25,-82.4210526315789,NaN,-90.5,-87.9090909090909,-77.3225806451613,-89,-86.2258064516129,-85.4666666666667,-86.2,NaN,NaN,NaN
-88.8888888888889,NaN,-90.4736842105263,-87.1333333333333,-95.9166666666667,-81.9642857142857,NaN,-90.3333333333333,-87,-76.0408163265306,-90.2727272727273,-85.5833333333333,-85.25,-86.1428571428571,NaN,NaN,NaN
-88.6875,NaN,-91.75,-87.0952380952381,-95.4166666666667,-82.6774193548387,NaN,-90.9090909090909,-87.9166666666667,-75.3050847457627,-87.2222222222222,-86.8333333333333,-85.0769230769231,-86.35,NaN,NaN,NaN
-89.3333333333333,NaN,-89.1666666666667,-85.5,-95.4285714285714,-82.9393939393939,NaN,-89.8571428571429,-88.25,-73.5714285714286,-86.7272727272727,-87.8571428571429,-84.9615384615385,-86.2222222222222,NaN,NaN,NaN
-90,NaN,-89.5,-87.125,-95.6,-81.9655172413793,NaN,-90.9,-88.5333333333333,-75.0882352941177,-87.8,-87.3529411764706,-84.5789473684211,-86.8181818181818,NaN,NaN,NaN
-91.25,-90,-90.6153846153846,-87,-95.6666666666667,-81.6666666666667,NaN,-91.8333333333333,-86.5,-73.2142857142857,-86,-85.9473684210526,-86.25,-88.4444444444444,NaN,NaN,NaN
-88.7272727272727,NaN,-91.4615384615385,-87.5,-95.3333333333333,-81.8947368421053,NaN,-88.7142857142857,-90.1304347826087,-74.3076923076923,-87.9,-86.5483870967742,-84.7777777777778,-86.0666666666667,NaN,NaN,NaN
-89.5454545454545,NaN,-90.1739130434783,-86.4,-95.7,-82.2307692307692,NaN,-88.25,-88.8235294117647,-75.4047619047619,-89.4444444444444,-85.804347826087,-84.6774193548387,-86.9166666666667,NaN,-97,NaN
-89.4,-91,-89.1428571428571,-85.5714285714286,-95,-82,NaN,-88.125,-88.8888888888889,-76.2682926829268,-87,-86.3076923076923,-85.0526315789474,-86.8695652173913,NaN,NaN,NaN
-89,-95,-85.4285714285714,-88.1818181818182,-94.875,-82,NaN,-88.4285714285714,-89.5333333333333,-75.5,-86.5,-86.05,-85.3636363636364,-86.4615384615385,NaN,NaN,NaN
-89.6,NaN,-88.2727272727273,-86.4516129032258,-95.1428571428571,-82,NaN,-90.8571428571429,-87.0555555555556,-75.68,-92.8571428571429,-85.6969696969697,NaN,-86.5909090909091,NaN,NaN,NaN
-89.4444444444444,NaN,-88.9090909090909,-86.1363636363636,-95.25,-81.1428571428571,NaN,-88.75,-87.7222222222222,-75.804347826087,-90.0666666666667,-85.1724137931034,NaN,-87.2631578947368,NaN,-96,NaN
-89,NaN,-90.1818181818182,-86.0952380952381,-96.1428571428571,-81.7692307692308,NaN,-87.8571428571429,-87.4444444444444,-75.4418604651163,-90,-85.6666666666667,NaN,-85.5625,NaN,-96,NaN
-88.8333333333333,NaN,-89.4583333333333,-87.3684210526316,-95.3846153846154,-81.78125,NaN,-88.6363636363636,-89,-76.1228070175439,-90.5,-85.1081081081081,NaN,-86.1724137931034,NaN,NaN,NaN
-88.5,NaN,-88.5,-87.3125,-95.5,-82.4,NaN,-88.8333333333333,-88.1363636363636,-75.5666666666667,-86.8888888888889,-86.325,NaN,-85.9,NaN,-97,NaN
-89.4285714285714,NaN,-90.2666666666667,-85.8947368421053,-96.1111111111111,-82.2380952380952,NaN,-88.5833333333333,-88.0625,-76.3880597014925,-89.1333333333333,-86.25,NaN,-85.9166666666667,NaN,NaN,NaN
-89.4444444444444,NaN,-89.3571428571429,-87.8888888888889,-96,-83.3888888888889,NaN,-89.2857142857143,-87.1111111111111,-74.9807692307692,-86.9090909090909,-85.9375,NaN,-86.2272727272727,NaN,NaN,NaN
-89.8888888888889,NaN,-88.9,-89.4210526315789,-96.2,-81.6521739130435,NaN,-89,-88.4705882352941,-75.1063829787234,-88.25,-85.3030303030303,NaN,-86.9090909090909,NaN,NaN,NaN
-88.5,NaN,-90.2222222222222,-86.7222222222222,-95,-83.3636363636364,NaN,-90.8,-89,-75.7441860465116,-89.1666666666667,-85.8387096774194,NaN,-87.3333333333333,NaN,-97,NaN
-88.625,-94,-92.2222222222222,-87.64,-95.2857142857143,-82.8214285714286,NaN,-89,-87.9444444444444,-75.3269230769231,-89.1538461538462,-85.6388888888889,NaN,NaN,NaN,NaN,NaN
-89.3333333333333,NaN,-89.8181818181818,-86.8947368421053,-94.875,-83,NaN,-89.8888888888889,-88.8823529411765,-75.6341463414634,-86.4285714285714,-85.0882352941177,NaN,-86.5714285714286,NaN,-96,NaN
-89.3076923076923,NaN,-88.7894736842105,-86.0666666666667,-95.2,-83.5,NaN,-88.625,-87.7272727272727,-75.125,-86.3,-85.25,NaN,-86.1304347826087,NaN,NaN,NaN
-89.2,NaN,-89.1764705882353,-88.6315789473684,-94.375,-82.7777777777778,NaN,-89,-88.4666666666667,-75.825,-88.5,-85.6764705882353,-83.9166666666667,-86.6666666666667,NaN,NaN,NaN
-89.6428571428571,-97,-91.4375,-85.0476190476191,-95,-82.3214285714286,NaN,-88.625,-87.0526315789474,-74.462962962963,-88.5555555555556,-84.7619047619048,-84.4545454545455,-85.9545454545455,NaN,NaN,NaN
-90.5555555555556,NaN,-89.1764705882353,-86.3888888888889,-94.75,-83.35,NaN,-88.6666666666667,-87.9,-75.16,-89.9090909090909,-84.6111111111111,-84.6774193548387,-86.2,NaN,-96,NaN
-89.4666666666667,NaN,-89.3333333333333,-88.5714285714286,-94.8125,-82.8684210526316,NaN,-91,-88.7857142857143,-75.0555555555556,-89.1875,-84.8181818181818,-84.9677419354839,-86.1666666666667,NaN,NaN,NaN
-89.5,NaN,-93,-87.2777777777778,-95.6666666666667,-82.6296296296296,NaN,-90.7777777777778,-89.5333333333333,-73.8,-89.0588235294118,-85.1162790697674,-85.2,-87,NaN,NaN,NaN
-89.875,NaN,-89.9444444444444,-86.3125,-95.5714285714286,-82.92,NaN,-88,-87.2666666666667,-75.7083333333333,-89.7,-85.4230769230769,-85.0952380952381,-86.25,NaN,NaN,NaN
-91,NaN,-86,-88.5555555555556,-96.3333333333333,-81.4,NaN,-92.25,-89.2941176470588,-77.0689655172414,-88,-84.8695652173913,-84.1538461538462,-86.5714285714286,NaN,-97,NaN
-88.9166666666667,NaN,-91.4615384615385,-88.2083333333333,-95.5333333333333,-81.9642857142857,NaN,-88.125,-89.4375,-73.8301886792453,-87.05,-85.1176470588235,-85,-85.8148148148148,NaN,NaN,NaN
-88.75,NaN,-88.625,-88.4117647058823,-95.1111111111111,-82.09375,NaN,-89.0909090909091,-87.35,-75.4929577464789,-90.1428571428571,-85.8888888888889,-85.4545454545455,-85.5833333333333,NaN,NaN,NaN
-89.4,NaN,-90.3333333333333,-85.7272727272727,-94.7142857142857,-82.1176470588235,NaN,-87.5,-89.125,-76.2307692307692,-89.5,-87.4347826086957,-85.6,-86.25,NaN,NaN,NaN
-89.4,NaN,-87.8,-85.0769230769231,-95.8333333333333,-82.25,NaN,-88,-88.2,-75.5625,-89.1428571428571,-85.2307692307692,-85,-86.3,NaN,NaN,NaN
-90.2222222222222,NaN,-82.4444444444444,-88.6363636363636,-87.2727272727273,-82.3846153846154,NaN,-92.0909090909091,-85,-75.575,-81.3,-87.5,-83.2727272727273,-88,NaN,-96,NaN
-90,NaN,-81.4615384615385,-89.1111111111111,-87.5714285714286,-84.0769230769231,NaN,-93.25,-88.6,-71.9130434782609,-81.6666666666667,-86.2608695652174,-85.1428571428571,-85.3,NaN,-95.8333333333333,NaN
-90.4,-91,-83.1470588235294,-91.7692307692308,-88.0666666666667,-83.0666666666667,NaN,-93.25,-87.5,-76.6078431372549,-83.0666666666667,-85.2380952380952,-83.962962962963,-85.0952380952381,NaN,-96.4,NaN
-91.5,-92.5,-82.7931034482759,-89.5,-89.5555555555556,-83.4814814814815,NaN,-93.1,-88.6923076923077,-74.6666666666667,-83.9375,-83.9333333333333,-83.4782608695652,-86.5,NaN,-96,NaN
-90,-92,-82.3333333333333,-90.0625,-87.5555555555556,-82.3809523809524,NaN,-93.9090909090909,-89.5,-72.8333333333333,-82.375,-85.1578947368421,-83.6785714285714,-84.7058823529412,NaN,-95,NaN
-93.25,-94,-83.6451612903226,-91.2631578947368,-86.8333333333333,-83.8,NaN,-92.4,-87.8888888888889,-74.2608695652174,-82.7058823529412,-83.6756756756757,-84.0967741935484,-85.95,NaN,-96.3333333333333,NaN
-93,-91,-83.0833333333333,-90.8666666666667,-88.8947368421053,-83.1428571428571,NaN,-93.875,-89,-74.7647058823529,-83.6428571428571,-84.8108108108108,-84.2631578947368,-85.1052631578947,NaN,-95.6666666666667,NaN
-93.5,NaN,-82.6923076923077,-91.6842105263158,-85.6818181818182,-82.4642857142857,NaN,-93.125,-90.9375,-74.5094339622642,-83.3333333333333,-86.3488372093023,-84.6111111111111,-85.5454545454545,NaN,-95.8333333333333,NaN
-91.6,NaN,-82.09375,-92.0588235294118,-86.7272727272727,-81.0322580645161,NaN,-92.5714285714286,-89.9285714285714,-75.725,-83.8,-86.025,-82.9047619047619,-86.5789473684211,NaN,-95.3333333333333,NaN
-91.4,-92.5,-81.8484848484848,-91.3636363636364,-88.1142857142857,-81.4222222222222,NaN,-94.1666666666667,-85.9444444444444,-76.8974358974359,-83.6190476190476,-84.5531914893617,-84.0833333333333,-86.2272727272727,NaN,-95.75,NaN
-90,-94,-82.7567567567568,-90.7407407407407,-86.36,-82.7096774193548,NaN,-94.7142857142857,-87.6363636363636,-76.462962962963,-83.2857142857143,-86,-84.3589743589744,-87.625,NaN,-95.5,NaN
-90.3333333333333,-92,-82.875,-90.8,-87.125,-81.7692307692308,NaN,-94.1666666666667,-90.1428571428571,-75.4375,-84.5,-86.4193548387097,-84.3333333333333,-87.3529411764706,NaN,-96,NaN
-90,NaN,-82.1363636363636,-91.0588235294118,-87.1428571428571,-81.1111111111111,NaN,-93.1666666666667,-86.4,-76.027027027027,-84.3,-85.3513513513514,-84.3636363636364,-86.4285714285714,NaN,-96.25,NaN
-92.5,-96.5,-82.4117647058823,-92.0952380952381,-87.3333333333333,-81,NaN,-92.8571428571429,-90.4285714285714,-73.95,-82.2857142857143,-85.5283018867924,-84.75,-85.9523809523809,NaN,-96,NaN
-90.625,-92.3333333333333,-82.7619047619048,-92.1176470588235,-88.2666666666667,-81.5909090909091,NaN,-94.8,-88.6,-75.28,-82.4444444444444,-85.6756756756757,-84.6296296296296,-86,NaN,-95,NaN
-92,-91.5,-83.24,-90.7916666666667,-86.125,-80.7407407407407,NaN,-93.8333333333333,-87.9333333333333,-75.2982456140351,-81.7777777777778,-86.5897435897436,-85.2857142857143,-87.8888888888889,NaN,-96,NaN
-91.0769230769231,-91.3333333333333,-82.4074074074074,-89.5333333333333,-87,-81,NaN,-95.1428571428571,-88.3571428571429,-74.45,-83,-86.054054054054,-84.2916666666667,-87.2222222222222,NaN,-95,NaN
-93,-93.5,-82,-89.9166666666667,-87.8888888888889,-82.3846153846154,NaN,-92.5,-87.625,-73.0967741935484,-81.875,-85.6470588235294,-84.2,-85.6,NaN,-96,NaN
-89.4,-94,-82.5714285714286,-91.0434782608696,-87.6315789473684,-81.7727272727273,NaN,-95.2,-88.625,-74.1081081081081,-78,-85.6190476190476,-85.1666666666667,-86.2142857142857,NaN,-97.3333333333333,NaN
-91,-94,-82.9047619047619,-91.1333333333333,-86.7777777777778,-82.0833333333333,NaN,-94,-89.0833333333333,-78.0434782608696,-82.125,-85.875,-86.5,-85.625,NaN,-95.5,NaN
-91.1,-93.6666666666667,-82.9166666666667,-90.5769230769231,-87.3,-82.0625,NaN,-94.75,-89.9090909090909,-77.5116279069767,-79.4285714285714,-85.8275862068966,-85.6071428571429,-85.5555555555556,NaN,-95.5555555555556,NaN
-89.7777777777778,-94,-83.3333333333333,-91.3703703703704,-86.8333333333333,-82.0967741935484,NaN,-95.7777777777778,-87.7777777777778,-78.3863636363636,-81.3846153846154,-86.3928571428571,NaN,-84.5625,NaN,-95,NaN
-89.4285714285714,NaN,-82.9677419354839,-90.9,-86.9333333333333,-81.695652173913,NaN,-95,-87.6,-76.2820512820513,-79.2307692307692,-85.8,-85.4166666666667,-87,NaN,-95.5,NaN
-90.75,-95,-83.8125,-91.25,-87.3076923076923,-80.92,NaN,-93.6,-89.7142857142857,-75.6428571428571,-82.1,-86.75,-84.3461538461538,-86,NaN,-94.6666666666667,NaN
-90,NaN,-82.0434782608696,-90.3076923076923,-86.875,-82,NaN,-95.5,-87.5,-75.8974358974359,-83.5,-84.8974358974359,-84.695652173913,-87.7857142857143,NaN,-96.5,NaN
-91.5454545454545,NaN,-83.3333333333333,-90.625,-86.8,-82,NaN,-94,-89.3076923076923,-75.1333333333333,-78.8,-84.5227272727273,-83.9523809523809,-86.25,NaN,-95.5,NaN
-92.8333333333333,-92,-83.0769230769231,-92.0952380952381,-87.5882352941177,-82.5454545454545,NaN,-94.3333333333333,-92.375,-77.3513513513514,-85.1538461538462,-85.575,-83.7333333333333,-86.0952380952381,NaN,-94.7777777777778,NaN
-89.8571428571429,-93.5,-82.2380952380952,-91.2,-87.5,-81.3529411764706,NaN,-94.75,-91.2727272727273,-72.7741935483871,-83.5,-86.025,-83.5714285714286,-85.25,NaN,-96.25,NaN
-89.5555555555556,-91.3333333333333,-82.9230769230769,-90.375,-87.2142857142857,-82.6818181818182,NaN,-93,-90.5,-73.5769230769231,-80.7142857142857,-86.1666666666667,-84.1363636363636,-87.625,NaN,NaN,NaN
-90.8333333333333,-92,-83.1052631578947,-90,-87.5555555555556,-83.4444444444444,NaN,-95.5,-91.6,-74.2368421052632,-82.1428571428571,-86.1515151515152,-84.0476190476191,-85,NaN,-96.5,NaN
-89.8888888888889,-93.6666666666667,-82.7857142857143,-91,-87.1428571428571,-82.5909090909091,NaN,-94,-90.8333333333333,-74.36,-82.6428571428571,-85.4102564102564,-84.5,-85.125,NaN,-96.3333333333333,NaN
-90.4444444444444,NaN,-83.36,NaN,-88.0833333333333,-81.6,NaN,-94.3,-90.5,-74.425,-82.5,-86.0666666666667,-84.3333333333333,-85.75,NaN,-97,NaN
-90.5,-95,-82.6190476190476,NaN,-87.5833333333333,-80.5789473684211,NaN,-94.625,-90,-75.2972972972973,-86,-86.4864864864865,-84.2222222222222,-86.5882352941177,NaN,-97.5,NaN
-90.25,-94,-82.3333333333333,NaN,-87.7333333333333,-83.5333333333333,NaN,-93.8,-90,-74.1111111111111,-82.9,-86.2,-84.6666666666667,-86.5555555555556,NaN,-97.2,NaN
-91.1,-93.6666666666667,-82.64,NaN,-87.4761904761905,-81.8571428571429,NaN,-93.5714285714286,-89.6923076923077,-76.1351351351351,-83.5,-86.1190476190476,-84.2105263157895,-86,NaN,-96.3333333333333,NaN
-90.0769230769231,-94,-83,NaN,-87.55,-83,NaN,-93.9090909090909,-89.8,-73.3809523809524,-80.625,-85.6315789473684,-85.0588235294118,-86,NaN,-98,NaN
-92.3,-91.5714285714286,-82.6216216216216,NaN,-87.7857142857143,-82.6666666666667,NaN,-93.8571428571429,-91.4666666666667,-75.7222222222222,-81.5333333333333,-86.5952380952381,-84.5263157894737,-87.0666666666667,NaN,-96.5,NaN
-92.4285714285714,-89,-81.8666666666667,NaN,-88.48,-82.2333333333333,NaN,-91.6111111111111,-91.3333333333333,-76.4285714285714,-80.3076923076923,-86.6521739130435,-84.3611111111111,-87.5925925925926,NaN,-96,NaN
-91.1666666666667,-90.75,-82.7142857142857,NaN,-87.6666666666667,-81.4827586206897,NaN,-91.0769230769231,-90.6470588235294,-76.1481481481482,-84.04,-85.9803921568627,-83.7307692307692,-86,NaN,-96.6666666666667,NaN
-93,-90.2,-82,NaN,-88,-82.3888888888889,NaN,-89.7272727272727,-90.75,-75.1428571428571,-80.3076923076923,-84.5277777777778,-83.68,-87.2142857142857,NaN,NaN,NaN
-90.3333333333333,-90.5555555555556,-82.2857142857143,NaN,-88.0555555555556,-82.7307692307692,NaN,-91.3333333333333,-89.5217391304348,-73.9047619047619,-83.4,-85.1315789473684,-84.4705882352941,-85.2142857142857,NaN,NaN,NaN
-91.5,-90.5555555555556,-82.5,NaN,-87.6818181818182,-82.1666666666667,NaN,-93.25,-90.4615384615385,-75,-83.3333333333333,-84.9428571428571,-84.25,-87.7777777777778,NaN,NaN,NaN
-95,-91.25,-81.5263157894737,NaN,-88.3571428571429,-81.1176470588235,NaN,-94,-91.5,-74.2571428571429,-83.6428571428571,-86.054054054054,-84.9565217391304,-86.1875,NaN,NaN,NaN
-91.1818181818182,NaN,-82.4615384615385,NaN,-88.05,-81.09375,NaN,-92.4285714285714,-91.3636363636364,-76.4255319148936,-86.0714285714286,-85.7878787878788,-84.3809523809524,-85.6666666666667,NaN,NaN,NaN
-90.8571428571429,-91,-82.8181818181818,NaN,-88.1875,-81.2,NaN,-92.875,-91.2142857142857,-77.3548387096774,-84.8333333333333,-86.8928571428571,-84.3823529411765,-87.95,NaN,NaN,NaN
-90.8888888888889,-88.5,-82.3,-85.5,-93,-72.2307692307692,NaN,-92.9166666666667,-81.4444444444444,-70.8392857142857,-85.6428571428571,-84.90625,-81.25,-76.7058823529412,NaN,-89.4285714285714,NaN
-89.8,-86.8333333333333,-81.4878048780488,-84.6969696969697,-93.4444444444444,-71.9411764705882,NaN,-93.0714285714286,-81.28125,-71.0657894736842,-85.1379310344828,-84.9275362318841,-86.0869565217391,-77.0322580645161,NaN,-90.8,NaN
-89.75,-87.5294117647059,-83.125,-84.030303030303,-93.875,-72.3478260869565,NaN,-93.3333333333333,-80.3846153846154,-71.0816326530612,-86.3548387096774,-83.8888888888889,-87.3157894736842,-76.8,NaN,-91,NaN
-90.6,-87.1,-84.1923076923077,-87.375,-93.3333333333333,-72.1785714285714,NaN,-94,-81.3571428571429,-70.82,-84.9166666666667,-84.6976744186046,-83.7692307692308,-76.4210526315789,NaN,-91,NaN
-89.3809523809524,-87.1739130434783,-81.6341463414634,-84.4285714285714,-92.6,-72.4418604651163,NaN,-92.6363636363636,-81.4,-70.9014084507042,-84.4285714285714,-84.8727272727273,-88.35,-76.5,NaN,-90.7777777777778,NaN
-89.5714285714286,-89.1666666666667,-82.95,-85.625,-93.2857142857143,-72,NaN,-92.1666666666667,-80.25,-71.2439024390244,-83.4,-84.2258064516129,-85.5833333333333,-77.2727272727273,NaN,-91,NaN
-90.1428571428571,-87.7894736842105,-82.0444444444445,-84.78125,-94.4,-72.2586206896552,NaN,-91.8333333333333,-80.8181818181818,-70.875,-86.9354838709677,-85.0535714285714,-86.4166666666667,-77.0263157894737,NaN,-90.9285714285714,NaN
-90.0344827586207,-87.7777777777778,-85.3953488372093,-83.8064516129032,-93.8888888888889,-72.5111111111111,NaN,-92.8333333333333,-83.5,-71,-86.1785714285714,-85.5178571428571,-80.25,-76.2777777777778,NaN,-91.4,NaN
-89.9545454545455,-88.4444444444444,-82.1176470588235,-84.1739130434783,-94.25,-71.969696969697,NaN,-92.6,-81.3333333333333,-71.0793650793651,-84.5652173913043,-85.9230769230769,-85.5,-76.46875,NaN,-91.4444444444444,NaN
-89.4705882352941,-88.2142857142857,-82,-83.3333333333333,-93.75,-72,NaN,-93.2,-79.4090909090909,-71.0526315789474,-84.4285714285714,-85.3584905660377,-84.9090909090909,-76.4516129032258,NaN,-90.75,NaN
-89.4761904761905,-87.7857142857143,-83.64,-84.1111111111111,-94.5,-72.2558139534884,NaN,-91.25,-80.8235294117647,-71.0151515151515,-83.3,-85.5681818181818,-86.1764705882353,-76.84,NaN,-91.5,NaN
-90.2727272727273,-87,-80.7586206896552,-84.3636363636364,-94.5,-72.3243243243243,NaN,-92.625,-81.0833333333333,-71.0727272727273,-84.56,-85.027027027027,-84.8,-76.8095238095238,NaN,-91.2857142857143,NaN
-89.4666666666667,-87,-82.92,-84.4705882352941,-94,-72.4473684210526,NaN,-92.6666666666667,-79.875,-71.1525423728814,-83.6923076923077,-85.7222222222222,-84.4,-76.2173913043478,NaN,-90,NaN
-89.9375,-87.9285714285714,-80.695652173913,-83.6666666666667,-94,-72.1538461538462,NaN,-92.3333333333333,-80,-70.6,-85.1538461538462,-86,-84.7272727272727,-76.85,NaN,-90.6666666666667,NaN
-89.8947368421053,-86.9166666666667,-81.52,-85.2608695652174,-96,-72.3793103448276,NaN,-92.0769230769231,-80.5454545454545,-70.9310344827586,-87.1428571428571,-85.5128205128205,-82.3333333333333,-76.5833333333333,NaN,-90.4,NaN
-89.1052631578947,-86.6666666666667,-81.3939393939394,-84.0952380952381,-94.6666666666667,-72.4878048780488,NaN,-92.9230769230769,-80.2,-71.1,-85.1,-85.1739130434783,-83.1052631578947,-76.8214285714286,NaN,-91.5,NaN
-89.9047619047619,-86.6842105263158,-82.4444444444444,-84.6818181818182,-93.5,-72.2258064516129,NaN,-93.1428571428571,-79.8695652173913,-70.9137931034483,-83.6842105263158,-84.9090909090909,-84.4761904761905,-76.0434782608696,NaN,-91.0909090909091,NaN
-90.3684210526316,-87.2307692307692,-83,-84.8095238095238,-93.2222222222222,-72.6969696969697,NaN,-93.1875,-79.2272727272727,-71.2063492063492,-84.6666666666667,-85.3793103448276,-83.4117647058823,-76.6785714285714,NaN,-90.5555555555556,NaN
-89.0555555555556,-88.3571428571429,-82.5625,-83.9411764705882,-93.4,-72.1276595744681,NaN,-93.5,-78.9583333333333,-71.044776119403,-82.55,-84.5714285714286,-82.0952380952381,-76.6818181818182,NaN,-90.5,NaN
-89.6818181818182,-87.1428571428571,-81.4137931034483,-84.4444444444444,-95,-72.4324324324324,NaN,-93.1,-79.6666666666667,-71.0634920634921,-84,-85.3137254901961,-84.4,-76.5,NaN,-90.1666666666667,NaN
-89.1739130434783,-87.8888888888889,-78,-84.9583333333333,-94,-72.1875,NaN,-93,-80.1935483870968,-71.0909090909091,-84.2105263157895,-85.3529411764706,-83.2941176470588,-76.1904761904762,NaN,-89.5,NaN
-90.4545454545455,-86.9166666666667,-79.1818181818182,-84.9,-94.4,-72.2,NaN,-93,-79.4583333333333,-70.8507462686567,-84.4,-85.7659574468085,-84.3913043478261,-76.7027027027027,NaN,-90.5,NaN
-90.7272727272727,-86,-83.3461538461538,-85.4444444444444,-92.5,-71.8928571428571,NaN,-92,-80.6666666666667,-71.25,-85.1875,-84.8620689655172,-83.0909090909091,-76.3888888888889,NaN,-90.7142857142857,NaN
-90.0714285714286,-85.8461538461538,-81.2727272727273,-83.9090909090909,-93.5,-72.05,NaN,-94.5,-80.2727272727273,-70.7954545454545,-87.8571428571429,-86.2857142857143,-82.8,-76.6,NaN,-90,NaN
-90.2142857142857,-86.0476190476191,-80.5416666666667,-83.28,-92.8333333333333,-72.0487804878049,NaN,-93.2857142857143,-79.7727272727273,-71.0108695652174,-85.8518518518518,-85.5625,-83.2,-76.84375,NaN,-89.6363636363636,NaN
-89.4375,-87,-81.84,-83.9,-94,-72.4090909090909,NaN,-92,-79.2727272727273,-70.8333333333333,-81.9090909090909,-85.36,-84.8,-76.5789473684211,NaN,-90,NaN
-88.8571428571429,-85.3333333333333,-81.1818181818182,-83.75,-93,-71.4782608695652,NaN,-93.1428571428571,-81,-71,-84.4285714285714,-86.4285714285714,-80.7692307692308,-77.5,NaN,-90.1666666666667,NaN
-89.6,-85.6666666666667,-81.1,-84.6666666666667,-93.5714285714286,-72.03125,NaN,-93.7142857142857,-80.7272727272727,-71.02,-85.2173913043478,-85.0294117647059,-84.85,-76.8214285714286,NaN,-90.6,NaN
-89.65,-85.2352941176471,-82.2307692307692,-83.48,-93.4,-71.9189189189189,NaN,-93.4285714285714,-80.0869565217391,-71.0185185185185,-84.6190476190476,-86.1351351351351,-84.3684210526316,-76.9375,NaN,-91.8,NaN
-90.4,-87,-82.1935483870968,-83.6,-94.7777777777778,-71.72,NaN,-92.9,-80.5384615384615,-70.8837209302326,-85.1153846153846,-85.8214285714286,-80.2222222222222,-76.4117647058823,NaN,-91.7142857142857,NaN
